evaluation,official_delay_weeks,model,horizon,country,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
rolling_window_cv,0,ridge_google_wiki,3,CHN,202.0,1.256434325943551,2.113293810276737,2.649458698324785,0.226001817084446,0.25148958793444626,0.09405940594059406,0.4504950495049505,0.9752475247524752,0.7368720376436643,3.4689285393572984,10.474622111837773
rolling_window_cv,0,ridge_google_wiki,3,USA,1010.0,0.2617557757815643,0.4064686313909505,0.6129815860536202,0.6984553162012527,0.7547444099266661,0.5811881188118811,0.9603960396039604,0.9910891089108911,0.7405708779934412,2.4226872072793846,3.7620157078270693
rolling_window_cv,0,ridge_google_wiki,4,CHN,202.0,1.7455274497056577,2.89342894317891,3.358355131841779,0.13390103608169546,0.16994225977916233,0.06930693069306931,0.2623762376237624,0.9455445544554455,1.0121168939483915,3.0915853841960237,9.526603525560148
rolling_window_cv,0,ridge_google_wiki,4,USA,1010.0,0.3006809564916992,0.459408152007864,0.7277034230546259,0.6335591278725885,0.7406551192920036,0.5871287128712871,0.9613861386138614,0.9871287128712871,0.7666685676562609,2.8710501799554256,4.031240770287185
rolling_window_cv,0,ridge_no_digital,1,CHN,202.0,0.7266681089769662,1.1976064475390837,1.5068084382617841,0.6676385090434702,0.6174548276255803,0.06435643564356436,0.37623762376237624,0.995049504950495,0.49364291968483826,1.7408831588337594,8.314074339118028
rolling_window_cv,0,ridge_no_digital,1,USA,1010.0,0.18475967546552205,0.28093598053177393,0.4135896195919844,0.866699407830619,0.9267316774408588,0.6495049504950495,0.9485148514851485,0.998019801980198,0.56745968739731,1.7534370016960663,3.1082643848453784
rolling_window_cv,0,ridge_no_digital,2,CHN,202.0,1.1350175057012735,1.9224595899526988,2.407242625100035,0.3116132330093807,0.32999025919849667,0.09405940594059406,0.45544554455445546,0.9801980198019802,0.8850257189662943,3.1931273162104836,10.702396629522983
rolling_window_cv,0,ridge_no_digital,2,USA,1010.0,0.24385762383678505,0.37556773920202413,0.5486114964084272,0.7697906430072874,0.8748641548564899,0.6841584158415842,0.9653465346534653,0.996039603960396,0.8299718370481096,2.2790631845212466,3.774101914778501
rolling_window_cv,0,ridge_no_digital,3,CHN,202.0,1.3434399660638123,2.291266772096113,2.811840016711607,0.18773709549154763,0.23864748276491324,0.07920792079207921,0.3910891089108911,0.9603960396039604,0.9715659631250214,3.494388014325098,10.46985111116067
rolling_window_cv,0,ridge_no_digital,3,USA,1010.0,0.287661637952599,0.44096696370216687,0.6515509577760062,0.695750382957216,0.8344946193777989,0.7495049504950495,0.9623762376237623,0.999009900990099,1.1178038920915827,2.6416266934879267,4.143684603137167
